MessageType,TransmissionType,SessionID,AircraftID,HexIdent,FlightID,DateGenerated,TimeGenerated,DateLogged,TimeLogged,Callsign,Altitude,GroundSpeed,Track,Latitude,Longitude,VerticalRate,Squawk,Alert,Emergency,SPI,IsOnGround
MSG,3,,,44058F,,2025/11/19,13:14:41.275,2025/11/19,13:14:41.275,OE-FZA,28189,356.0,355.0,47.14550,0.81315,,,0,0,0,0
MSG,3,,,4D2387,,2025/11/19,13:14:41.276,2025/11/19,13:14:41.276,ICA4D2387,10745,368.0,178.0,42.46523,12.47040,,,0,0,0,0
MSG,3,,,3DD746,,2025/11/19,13:14:41.277,2025/11/19,13:14:41.277,ICA3DD746,3675,59.0,245.0,48.70208,10.72497,,,0,0,0,0
MSG,3,,,484C51,,2025/11/19,13:14:41.278,2025/11/19,13:14:41.278,PH-EZM,1879,157.0,250.0,50.92987,4.65750,,,0,0,0,0
MSG,3,,,3E1E6B,,2025/11/19,13:14:41.280,2025/11/19,13:14:41.280,ICA3E1E6B,22018,435.0,60.0,51.32607,8.70560,,,0,0,0,0
MSG,3,,,4ACA78,,2025/11/19,13:14:41.282,2025/11/19,13:14:41.282,ICA4ACA78,7451,227.0,186.0,52.41365,20.56785,,,0,0,0,0
MSG,3,,,47A185,,2025/11/19,13:14:41.283,2025/11/19,13:14:41.283,ICA47A185,7096,221.0,18.0,63.35738,11.52318,,,0,0,0,0
MSG,3,,,0A0708,,2025/11/19,13:14:41.283,2025/11/19,13:14:41.283,Taly,1874,15.0,302.0,50.18893,13.78097,,,0,0,0,0
MSG,3,,,20141A,,2025/11/19,13:14:41.285,2025/11/,,,,,,,,,,,,,
MSG,3,,,49C3C2,,2025/11/19,13:14:41.286,2025/11/19,13:14:41.286,FLR49C3C2,2050,58.0,182.0,50.45867,13.45658,,,0,0,0,0
MSG,3,,,440036,,2025/11/19,13:14:41.287,2025/11/19,13:14:41.287,ICA440036,16675,410.0,49.0,47.68403,15.24055,,,0,0,0,0
MSG,3,,,3D1B5D,,2025/11/19,13:14:41.288,2025/11/19,13:14:41.288,D-EIPP,3967,76.0,188.0,48.41758,8.99847,,,0,0,0,0
MSG,,,,,,,,,,,,,,,,,,,,,
MSG,3,,,4BB84B,,2025/11/19,13:14:41.291,2025/11/19,13:14:41.291,ICA4BB84B,35243,398.0,304.0,48.42220,12.60510,,,0,0,0,0
MSG,3,,,4BA1C7,,2025/11/19,13:14:41.292,2025/11/19,13:14:41.292,FLR4BA1C7,603,46.0,138.0,41.03098,29.03307,,,0,0,0,0
MSG,3,,,4AB4EB,,2025/11/19,13:14:41.294,2025/11/19,13:14:41.294,ICA4AB4EB,7028,152.0,48.0,58.41998,12.47737,,,0,0,0,0
MSG,3,,,4B442A,,2025/11/19,13:14:41.295,2025/11/19,13:14:41.295,HB-ZVE,7216,18.0,267.0,46.77218,9.83438,,,0,0,0,0
MSG,3,,,3B75FC,,2025/11/19,13:14:41.297,2025/11/19,13:14:41.297,ICA3B75FC,13366,312.0,155.0,45.96327,-0.38983,,,0,0,0,0
MSG,3,,,3C5EF2,,2025/11/19,13:14:41.299,2025/11/19,13:14:41.299,D-AGWR,6186,260.0,298.0,51.30355,6.60373,,,0,0,0,0
MSG,3,,,112802,,2025/11/19,13:14:41.303,2025/11/19,13:14:41.303,FLR112802,1460,9.0,260.0,49.00165,9.03972,,,0,0,0,0
MSG,3,,,3D364E,,2025/11/19,13:14:41.305,2025/11/19,13:14:41.305,ICA3D364E,3452,103.0,63.0,,,,,,,,
MSG,3,,,3C6541,,2025/11/19,13:14:41.306,2025/11/19,13:14:41.306,ICA3C6541,8106,323.0,109.0,48.56835,11.85453,,,0,0,0,0
MSG,3,,,3C65C4,,2025/11/19,13:14:41.307,2025/11/19,13:14:41.307,D-AIND,3927,248.0,246.0,48.40347,12.27795,,,0,0,0,0
MSG,3,,,4401D4,,2025/11/19,13:14:41.308,2025/11/19,13:14:41.308,ICA4401D4,39917,408.0,8.0,48.90223,9.31918,,,0,0,0,0
MSG,3,,,3FF1AA,,2025/11/19,13:14:41.310,202,,,,,,,,,,,,,
MSG,3,,,3DD37F,,2025/11/19,13:14:41.311,2025/11/19,13:14:41.311,FLR3DD37F,2112,58.0,113.0,64.16580,-17.34017,,,0,0,0,0
MSG,3,,,300744,,2025/11/19,13:14:41.312,2025/11/19,13:14:41.312,FLR300744,1489,118.0,220.0,45.45297,10.06882,,,0,0,0,0
MSG,3,,,4CAD96,,2025/11/19,13:14:41.314,2025/11/19,13:14:41.314,ICA4CAD96,12467,305.0,100.0,55.45642,12.78462,,,0,0,0,0
MSG,3,,,4CA56B,,2025/11/19,13:14:41.315,2025/11/19,13:14:41.315,EI-DWF,9580,347.0,90.0,50.59038,3.99930,,,0,0,0,0
MSG,3,,,FD6390,,2025/11/19,13:14:41.316,2025/11/19,13:14:41.316,FLRFD6390,1935,87.0,134.0,43.81600,4.69417,,,0,0,0,0
MSG,3,,,4B15A2,,2025/11/19,13:14:41.317,2025/11/19,13:14:41.317,ICA4B15A2,8054,297.0,27.0,51.23333,7.03155,,,0,0,0,0
MSG,3,,,384A1A,,2025/11/19,13:14:41.318,2025/11/19,13:14:41.318,ICA384A1A,14694,383.0,349.0,45.09832,-0.88853,,,0,0,0,0
MSG,3,,,39854E,,2025/11/19,13:14:41.319,2025/11/19,13:14:41.319,ICA39854E,1454,125.0,72.0,43.69723,-1.20087,,,0,0,0,0
MSG,3,,,,,,,,,,,,,,,,,,,,
MSG,3,,,3D364E,,2025/11/19,13:14:41.322,2025/11/19,13:14:41.322,ICA3D364E,3452,103.0,59.0,48.12890,12.62437,,,0,0,0,0
MSG,3,,,3C6451,,2025/11/19,13:14:41.325,2025/11/19,13:14:41.325,ICA3C6451,17291,376.0,215.0,49.18232,12.90592,,,0,0,0,0
MSG,3,,,3452C9,,2025/11/19,13:14:41.326,2025/11/19,13:14:41.326,ICA3452C9,4555,265.0,87.0,51.03240,4.53720,,,0,0,0,0
MSG,3,,,49146F,,2025/11/19,13:14:41.328,2025/11/19,13:14:41.328,ICA49146F,4770,89.0,338.0,39.55973,-7.53810,,,0,0,0,0
MSG,3,,,344195,,2025/11/19,13:14:41.330,2025/11/19,13:14:41.330,EC-LOJ,2806,154.0,323.0,40.42997,-3.52023,,,0,0,0,0
MSG,3,,,45214B,,2025/11/19,13:14:41.331,2025/11/19,13:14:41.331,ICA45214B,7409,299.0,98.0,50.79185,7.49067,,,0,0,0,0
MSG,3,,,3C6469,,2025/11/19,13:14:41.333,2025/11/19,13:14:41.333,D-AICI,33063,454.0,201.0,41.70853,-6.60055,,,0,0,0,0
MSG,3,,,88812B,,2025/11/19,13:14:41.334,2025/11/19,13:14:41.334,ICA88812B,5083,271.0,144.0,49.91175,8.72385,,,0,0,0,0
MSG,3,,,3B75F4,,2025/11/19,13:14:41.335,2025/11/19,13:14:41.335,ICA3B75F4,2572,302.0,17.0,46.51542,-1.17632,,,0,0,0,0
MSG,3,,,4BC8C9,,2025/11/19,13:14:41.337,2025/11/19,13:14:41.337,ICA4BC8C9,32768,394.0,296.0,51.41898,9.79750,,,0,0,0,0
MSG,3,,,3C670E,,2025/11/19,13:14:41.338,2025/11/19,13:14:41.338,ICA3C670E,39593,518.0,128.0,50.95607,7.11348,,,0,0,0,0
MSG,3,,,4D206C,,2025/11/19,13:14:41.339,2025/11/19,13:14:41.339,ICA4D206C,35618,48,,,,,,,,,
MSG,3,,,4B3D22,,2025/11/19,13:14:41.340,2025/11/19,13:14:41.340,FLR4B3D22,5324,112.0,343.0,46.56857,7.05353,,,0,0,0,0
MSG,3,,,3E6BD1,,2025/11/19,13:14:41.342,2025/11/19,13:14:41.342,D-KGAJ,2668,86.0,43.0,48.20687,11.58403,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:14:41.343,2025/11/19,13:14:41.343,ICA4B1E45,7937,93.0,209.0,48.24953,7.74595,,,0,0,0,0
MSG,3,,,484132,,2025/11/19,13:14:41.34,,,,,,,,,,,,,,
MSG,3,,,4951D8,,2025/11/19,13:14:41.346,2025/11/19,13:14:41.346,CS-TNX,13953,275.0,271.0,49.77337,8.26142,,,0,0,0,0
MSG,3,,,4B41D1,,2025/11/19,13:14:41.347,2025/11/19,13:14:41.347,ICA4B41D1,3199,150.0,191.0,46.23707,7.29878,,,0,0,0,0
MSG,3,,,504E81,,2025/11/19,13:14:41.349,2025/11/19,13:14:41.349,ICA504E81,34662,392.0,287.0,51.70627,9.75625,,,0,0,0,0
MSG,3,,,4B4436,,2025/11/19,13:14:41.349,2025/11/19,13:14:41.349,HB-ZVQ,2487,14.0,185.0,46.71635,7.69623,,,0,0,0,0
MSG,3,,,4B1308,,2025/11/19,13:14:41.351,2025/11/19,13:14:41.351,ICA4B1308,4236,93.0,307.0,46.55410,6.64527,,,0,0,0,0
MSG,3,,,39E144,,2025/11/19,13:14:41.352,2025/11/19,13:14:41.352,ICA39E144,20489,220.0,84.0,47.70543,-2.34148,,,0,0,0,0
MSG,3,,,48AD82,,2025/11/19,13:14:41.354,2025/11/19,13:14:41.354,ICA48AD82,33659,502.0,72.0,51.49430,9.44062,,,0,0,0,0
MSG,3,,,4B1618,,2025/11/19,13:14:41.355,2025/11/19,13:14:41.355,HB-IJO,36309,433.0,184.0,54.06355,9.62572,,,0,0,0,0
MSG,3,,,4,,,,,,,,,,,,,,,,,
MSG,3,,,4B301E,,2025/11/19,13:14:41.359,2025/11/19,13:14:41.359,HB-SFU,4148,94.0,274.0,47.28542,8.24597,,,0,0,0,0
MSG,3,,,32004C,,2025/11/19,13:14:41.360,2025/11/19,13:14:41.360,ICA32004C,593,29.0,110.0,41.70250,12.49127,,,0,0,0,0
MSG,3,,,A745E9,,2025/11/19,13:14:41.362,2025/11/19,13:14:41.362,ICAA745E9,18010,284.0,,,,,,,,,
MSG,3,,,47A249,,2025/11/19,13:14:41.363,2025/11/19,13:14:41.363,ICA47A249,6019,124.0,359.0,59.12602,10.61453,,,0,0,0,0
MSG,3,,,34520D,,2025/11/19,13:14:41.365,2025/11/19,13:14:41.365,ICA34520D,17746,421.0,130.0,40.52670,-3.01367,,,0,0,0,0
MSG,3,,,3DD746,,2025/11/19,13:14:41.366,2025/11/19,13:14:41.366,ICA3DD746,3675,59.0,245.0,48.70208,10.72497,,,0,0,0,0
MSG,3,,,493292,,2025/11/19,13:14:41.368,2025/11/19,13:14:41.368,ICA493292,17401,322.0,6.0,35.93877,-6.01448,,,0,0,0,0
MSG,3,,,800B60,,2025/11/19,13:14:41.371,2025/11/19,13:14:41.371,ICA800B60,29508,501.0,12.0,49.56342,9.32433,,,0,0,0,0
MSG,3,,,3B7529,,2025/11/19,13:14:41.373,2025/11/19,13:14:41.373,ICA3B7529,10693,150.0,249.0,46.12000,-0.67855,,,0,0,0,0
MSG,3,,,4CAF26,,2025/11/19,13:14:41.374,2025/11/19,13:14:41.374,ICA4CAF26,14018,273.0,219.0,41.39853,2.86357,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:14:41.375,2025/11/19,13:14:41.375,ICA4B1E45,7937,93.0,209.0,48.24953,7.74595,,,0,0,0,0
MSG,3,,,4CAF26,,2025/11/19,13:14:41.377,,,,,,,,,,,,,,
MSG,3,,,4D2287,,2025/11/19,13:14:41.378,2025/11/19,13:14:41.378,ICA4D2287,18087,395.0,129.0,40.59725,-3.12138,,,0,0,0,0
MSG,3,,,1A042B,,2025/11/19,13:14:41.380,2025/11/19,13:14:41.380,FLR1A042B,2107,0.0,333.0,48.08118,11.58858,,,0,0,0,0
MSG,3,,,3B75F8,,2025/11/19,13:14:41.381,2025/11/19,13:14:41.381,ICA3B75F8,15793,285.0,208.0,45.66557,0.3208,,,,,,
MSG,3,,,3C644C,,2025/11/19,13:14:41.382,2025/11/19,13:14:41.382,ICA3C644C,3924,156.0,263.0,48.38748,12.08735,,,0,0,0,0
MSG,3,,,3C6541,,2025/11/19,13:14:41.383,2025/11/19,13:14:41.383,ICA3C6541,8105,324.0,109.0,48.56845,11.85415,,,0,0,0,0
MSG,3,,,A1EBE9,,2025/11/19,13:14:41.385,2025/11/19,13:14:41.385,ICAA1EBE9,3074,99.0,252.0,48.44863,11.03673,,,0,0,0,0
MSG,3,,,3C6469,,2025/11/19,13:14:41.386,2025/11/19,13:14:41.386,D-AICI,33066,454.0,201.0,41.70857,-6.60053,,,0,0,0,0
MSG,3,,,110F17,,2025/11/19,13:14:41.386,2025/11/19,13:14:41.386,D-LOL,144,0.0,180.0,53.55033,10.15835,,,0,0,0,0
MSG,3,,,DF2419,,2025/11/19,13:14:41.395,2025/11/19,13:14:41.395,Car1,53,0.0,150.0,53.55018,10.15905,,,0,0,0,0
MSG,3,,,3C1459,,2025/11/19,13:14:41.396,2025/11/19,13:14:41.396,ICA3C1459,8914,266.0,289.0,50.10078,19.49805,,,0,0,0,0
MSG,3,,,4ACADA,,2025/11/19,13:14:41.399,2025/11/19,13:14:41.399,ICA4ACADA,39249,410.0,45.0,53.48007,6.78172,,,0,0,0,0
MSG,3,,,3E369F,,2025/11/19,13:14:41.401,2025/11/19,13:14:41.401,ICA3E369F,39758,,,,,,,,,,
MSG,3,,,31FF43,,2025/11/19,13:14:41.403,2025/11/19,13:14:41.403,ICA31FF43,1920,159.0,322.0,45.84513,8.63718,,,0,0,0,0
MSG,3,,,4BC849,,2025/11/19,13:14:41.405,2025/11/19,13:14:41.405,ICA4BC849,15324,321.0,283.0,50.84642,9.19655,,,0,0,0,0
MSG,3,,,4BB84A,,2025/11/19,13:14:41.407,2025/11/19,13:14:41.407,ICA4BB84A,21019,441.0,111.0,52.08727,10.26492,,,0,0,0,0
MSG,3,,,407886,,2025/11/19,13,,,,,,,,,,,,,,
MSG,3,,,4ACA04,,2025/11/19,13:14:41.409,2025/11/19,13:14:41.409,ICA4ACA04,7180,265.0,46.0,59.79863,10.61810,,,0,0,0,0
MSG,3,,,3C6517,,2025/11/19,13:14:41.411,2025/11/19,13:14:41.411,D-AIHW,15802,422.0,117.0,49.65277,9.45688,,,0,0,0,0
MSG,3,,,408041,,2025/11/19,13:14:41.412,2025/11/19,13:14:41.412,ICA408041,16707,329.0,47.0,50.64037,-1.04570,,,0,0,0,0
MSG,3,,,3C4B4C,,2025/11/19,13:14:41.413,2025/11/19,13:14:41.413,ICA3C4B4C,13459,342.0,26.0,51.04538,6.88717,,,0,0,0,0
MSG,3,,,20240E,,2025/11/19,13:14:41.414,2025/11/19,13:14:41.414,,1575,15.0,257.0,50.63485,14.07577,,,0,0,0,0
MSG,3,,,0A0024,,2025/11/19,13:14:41.415,2025/11/19,13:14:41.415,7T-VJQ,14478,343.0,222.0,50.69263,4.00113,,,0,0,0,0
MSG,3,,,4CAD95,,2025/11/19,13:14:41.419,2025/11/19,13:14:41.419,ICA4CAD95,3102,198.0,250.0,50.95545,4.76912,,,0,0,0,0
MSG,3,,,47A22C,,2025/11/19,13:14:41.424,2025/11/19,13:14:41.424,ICA47A22C,16551,390.0,244.0,60.08085,10.22882,,,0,0,0,0
MSG,3,,,4CC48D,,2025/11/19,13:14:41.426,2025/11/19,13:14:41.426,ICA4CC48D,20758,282.0,89.0,64.11932,-19.10875,,,0,0,0,0
MSG,3,,,34520D,,2025/11/19,13:14:41.428,2025/11/19,13:14:41.428,ICA34520D,17743,421.0,130.0,40.52670,-3.01367,,,0,0,0,0
MSG,3,,,DD0E0F,,2025/11/19,13:14:41.429,2025/11/19,13:14:41.429,D-HSHS,1047,76.0,106.0,50.88795,6.67755,,,0,0,0,0
MSG,3,,,4CC48D,,2025/11/19,13:14:41.430,2025/11/19,13:14:41.430,ICA4CC,,,,,,,,,,,
MSG,3,,,47A22C,,2025/11/19,13:14:41.431,2025/11/19,13:14:41.431,ICA47A22C,16553,390.0,244.0,60.08085,10.22883,,,0,0,0,0
MSG,3,,,3D23F5,,2025/11/19,13:14:41.433,2025/11/19,13:14:41.433,ICA3D23F5,1992,73.0,278.0,48.48570,10.26333,,,0,0,0,0
MSG,3,,,4B1E44,,2025/11/19,13:14:41.434,2025/11/19,13:14:41.434,ICA4B1E44,8774,121.0,229.0,46.90848,7.25828,,,0,0,0,0
MSG,3,,,D025AF,,2025/11/19,13:14:41.435,2025/11/19,13:14:41.435,SP-4408,1368,0.0,315.0,50.29962,17.29103,,,0,0,0,0
MSG,3,,,DDD949,,2025/11/19,13:14:41.438,2025/11/19,13:14:41.438,Sergej,8318,62.0,45.0,50.18920,17.15512,,,0,0,0,0
MSG,3,,,31FF43,,2025/11/19,13:14:41.442,2025/11/19,13:14:41.442,ICA31FF43,1920,159.0,322.0,45.84513,8.63717,,,0,0,0,0
MSG,3,,,FE2E63,,2025/11/19,13:14:41.443,2025/11/19,13:14:41.443,FLRFE2E63,1129,1.0,328.0,36.87763,-5.42545,,,0,0,0,0
MSG,3,,,4009C6,,2025/11/19,13:14:41.445,2025/11/19,13:14:41.445,G-EUUI,29682,530.0,87.0,52.57190,10.46583,,,0,0,0,0
MSG,3,,,506FC2,,2025/11/19,13:14:41.45,,,,,,,,,,,,,,
MSG,3,,,4402B0,,2025/11/19,13:14:41.451,2025/11/19,13:14:41.451,ICA4402B0,39576,393.0,59.0,42.79422,-0.41420,,,0,0,0,0
MSG,3,,,4ACA05,,2025/11/19,13:14:41.453,2025/11/19,13:14:41.453,ICA4ACA05,13335,312.0,348.0,59.43658,11.32490,,,0,0,0,0
MSG,3,,,485EC2,,2025/11/19,13:14:41.455,2025/11/19,13:14:41.455,ICA485EC2,22422,190.0,224.0,58.47085,13.5,,,,,,
MSG,3,,,3E1A67,,2025/11/19,13:14:41.456,2025/11/19,13:14:41.456,ICA3E1A67,39072,400.0,152.0,56.19753,10.80288,,,0,0,0,0
MSG,3,,,DD076F,,2025/11/19,13:14:41.459,2025/11/19,13:14:41.459,FLRDD076F,6736,54.0,319.0,47.15152,8.48522,,,0,0,0,0
MSG,3,,,38BD7B,,2025/11/19,13:14:41.459,2025/11/19,13:14:41.459,F-CPHK,1943,61.0,130.0,44.07463,5.99325,,,0,0,0,0
MSG,3,,,395D1B,,2025/11/19,13:14:41.459,2025/11/19,13:14:41.459,F-CNLM,1486,0.0,338.0,44.05847,5.99393,,,0,0,0,0
MSG,3,,,D0095F,,2025/11/19,13:14:41.460,2025/11/19,13:14:41.460,F-CNCH,2376,67.0,329.0,44.06200,5.97857,,,0,0,0,0
MSG,3,,,4B06ED,,2025/11/19,13:14:41.460,2025/11/19,13:14:41.460,HB-CQF,4528,85.0,198.0,47.49095,8.05232,,,0,0,0,0
MSG,3,,,4B40C8,,2025/11/19,13:14:41.462,2025/11/19,13:14:41.462,ICA4B40C8,5099,151.0,167.0,47.45917,7.93337,,,0,0,0,0
MSG,3,,,4D238C,,2025/11/19,13:14:41.464,2025/11/19,13:14:41.464,ICA4D238C,11019,344.0,40.0,40.70227,-3.41700,,,0,0,0,0
MSG,3,,,47A22C,,2025/11/19,13:14:41.465,2025/11/19,13:14:41.465,ICA47A22C,16553,,,,,,,,,,
MSG,3,,,4B7F5A,,2025/11/19,13:14:41.467,2025/11/19,13:14:41.467,A-108,21592,348.0,107.0,46.30208,7.72028,,,0,0,0,0
MSG,3,,,3571D1,,2025/11/19,13:14:41.469,2025/11/19,13:14:41.469,ICA3571D1,4108,198.0,67.0,37.33967,-5.43725,,,0,0,0,0
MSG,3,,,4402B0,,2025/11/19,13:14:41.470,2025/11/19,13:14:41.470,ICA4402B0,39579,393.0,59.0,42.79422,-0.41420,,,0,0,0,0
MSG,3,,,359647,,2025/11/19,13:14,,,,,,,,,,,,,,
MSG,3,,,494142,,2025/11/19,13:14:41.473,2025/11/19,13:14:41.473,ICA494142,31827,438.0,143.0,49.74770,5.83743,,,0,0,0,0
MSG,3,,,4CAD91,,2025/11/19,13:14:41.475,2025/11/19,13:14:41.475,ICA4CAD91,998,124.0,52.0,53.32367,-2.33713,,,0,0,0,0
MSG,3,,,44054B,,2025/11/19,13:14:41.476,2025/11/19,13:14:41.476,OE-XHI,4886,124.0,85.0,47.26578,12.32948,,,0,0,0,0
MSG,3,,,200732,,2025/11/19,13:14:41.476,2025/11/19,13:14:41.476,,2595,24.0,69.0,47.82587,16.05553,,,0,0,0,0
MSG,3,,,20137D,,2025/11/19,13:14:41.482,2025/11/19,13:14:41.482,FLR20137D,2904,0.0,245.0,47.83002,16.04835,,,0,0,0,0
MSG,3,,,3B75EE,,2025/11/19,13:14:41.483,2025/11/19,13:14:41.483,ICA3B75EE,12368,298.0,5.0,46.08272,-0.52937,,,0,0,0,0
MSG,3,,,46B82C,,2025/11/19,13:14:41.485,2025/11/19,13:14:41.485,ICA46B82C,35968,469.0,128.0,49.05233,10.10738,,,0,0,0,0
MSG,3,,,78922F,,2025/11/19,13:14:41.486,2025/11/19,13:14:41.486,ICA78922F,39318,431.0,294.0,49.37535,11.40372,,,0,0,0,0
MSG,3,,,4CAD95,,2025/11/19,13:14:41.488,2025/11/19,13:14:41.488,ICA4CAD95,3102,197.0,250.0,50.95545,4.76912,,,0,0,0,0
MSG,3,,,48B840,,2025/11/19,13:14:41.489,2025/11/19,13:14:41.489,ICA48B840,5654,144.0,343.0,51.74512,19.75585,,,0,0,0,0
MSG,3,,,3D4482,,2025/11/19,13:14:41.490,2025/11/19,13:14:41.490,D-EYES,321,,,,,,,,,,
MSG,3,,,C32270,,2025/11/19,13:14:41.491,2025/11/19,13:14:41.491,RPT-1,2392,1.0,0.0,-33.37787,-70.57912,,,0,0,0,0
MSG,3,,,359647,,2025/11/19,13:14:41.495,2025/11/19,13:14:41.495,ICA359647,17304,291.0,312.0,37.18328,-5.22567,,,0,0,0,0
MSG,3,,,4B7F5A,,2025/11/19,13:14:41.497,2025/11/19,13:14:41.497,A-108,21592,348.0,107.0,46.30210,7.72025,,,0,0,0,0
MSG,3,,,44082C,,2025/11/19,13:14:41.498,2025/11/19,13:14:41.498,ICA44082C,10839,354.0,50.0,47.98207,15.74015,,,0,0,0,0
MSG,3,,,485EC2,,2025/11/19,13:14:41.500,2025/11/19,13:14:41.500,ICA485EC2,22425,190.0,224.0,58.47085,13.51857,,,0,0,0,0
MSG,3,,,300394,,2025/11/19,13:14:41.501,2025/11/19,13:14:41.501,I-ADJL,6467,271.0,84.0,48.28528,12.17190,,,0,0,0,0
MSG,3,,,485EC2,,2025/11/19,13:14:41.502,2025/11/19,13:14:41.502,ICA485EC2,22422,190.0,224.0,58.47085,13.51858,,,0,0,0,0
MSG,3,,,DDD949,,2025/11/19,13:14:41.504,2025/11/19,13:14:41.504,Sergej,8315,65.0,53.0,50.18940,17.15547,,,0,0,0,0
MSG,3,,,4CA852,,2025/11/19,13:14:41.505,2025/11,,,,,,,,,,,,,
MSG,3,,,3E5EC0,,2025/11/19,13:14:41.505,2025/11/19,13:14:41.505,D-KBBS,2999,67.0,112.0,49.33597,8.60410,,,0,0,0,0
MSG,3,,,407983,,2025/11/19,13:14:41.506,2025/11/19,13:14:41.506,ICA407983,1818,99.0,11.0,51.73965,-1.34960,,,0,0,0,0
MSG,3,,,48B643,,2025/11/19,13:14:41.508,2025/11/19,13:14:41.508,ICA48B643,2410,113.0,29.0,51.24433,20.15942,,,0,0,0,0
MSG,3,,,,,,,,,,,,,,,,,,,,
MSG,3,,,5000DA,,2025/11/19,13:14:41.510,2025/11/19,13:14:41.510,ICA5000DA,26294,309.0,106.0,47.17730,9.99495,,,0,0,0,0
MSG,3,,,DD0C20,,2025/11/19,13:14:41.512,2025/11/19,13:14:41.512,FLRDD0C20,991,113.0,171.0,52.87660,-2.50553,,,0,0,0,0
MSG,3,,,4CA852,,2025/11/19,13:14:41.513,2025/11/19,13:14:41.513,EI-EMJ,5299,238.0,190.0,37.41818,-6.04762,,,0,0,0,0
MSG,3,,,3007F2,,2025/11/19,13:14:41.515,2025/11/19,13:14:41.515,ICA3007F2,9451,252.0,208.0,49.77708,8.47940,,,0,0,0,0
MSG,3,,,505ED4,,2025/11/19,13:14:41.516,2025/11/19,13:14:41.516,ICA505ED4,24749,248.0,172.0,46.96422,15.83233,,,0,0,0,0
MSG,3,,,4598C1,,2025/11/19,13:14:41.521,2025/11/19,13:14:41.521,ICA4598C1,682,100.0,28.0,55.59855,12.16255,,,0,0,0,0
MSG,3,,,44068A,,2025/11/19,13:14:41.523,2025/11/19,13:14:41.523,OE-EGO,20406,193.0,352.0,48.49180,12.95835,,,0,0,0,0
MSG,3,,,48C5E1,,2025/11/19,13:14:41.524,2025/11/19,13:14:41.524,ICA48C5E1,4429,112.0,13,,,,,,,,
MSG,3,,,4864EF,,2025/11/19,13:14:41.526,2025/11/19,13:14:41.526,ICA4864EF,12715,353.0,35.0,51.62340,3.97377,,,0,0,0,0
MSG,3,,,4BC84F,,2025/11/19,13:14:41.527,2025/11/19,13:14:41.527,ICA4BC84F,13823,354.0,196.0,60.09970,25.10353,,,0,0,0,0
MSG,3,,,494142,,2025/11/19,13:14:41.528,2025/11/19,13:14:41.528,ICA494142,31821,438.0,143.0,49.74610,5.83932,,,0,0,0,0
MSG,3,,,440D8B,,2025/11/19,13:14:41,,,,,,,,,,,,,,
MSG,3,,,48C9E2,,2025/11/19,13:14:41.531,2025/11/19,13:14:41.531,ICA48C9E2,1523,91.0,349.0,52.54990,20.91737,,,0,0,0,0
MSG,3,,,341207,,2025/11/19,13:14:41.532,2025/11/19,13:14:41.532,EC-GOV,646,112.0,249.0,50.90702,4.55780,,,0,0,0,0
MSG,3,,,3E47BA,,2025/11/19,13:14:41.534,2025/11/19,13:14:41.534,ICA3E47BA,19025,386.0,109.0,49.04987,-0.23127,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:14:41.535,2025/11/19,13:14:41.535,ICA4B1E45,7937,93.0,209.0,48.24953,7.74595,,,0,0,0,0
MSG,3,,,34F51D,,2025/11/19,13:14:41.536,2025/11/19,13:14:41.536,OPPG01,883,24.0,330.0,47.57422,19.33933,,,0,0,0,0
MSG,3,,,4060E3,,2025/11/19,13:14:41.536,2025/11/19,13:14:41.536,G-CGKU,5772,58.0,45.0,51.58305,-3.71302,,,0,0,0,0
MSG,3,,,440605,,2025/11/19,13:14:41.537,2025/11/19,13:14:41.537,ICA440605,34093,480.0,112.0,49.48655,12.38343,,,0,0,0,0
MSG,3,,,48418D,,2025/11/19,13:14:41.540,2025/11/19,13:14:41.540,PH-BXS,13930,305.0,346.0,41.35777,1.87432,,,0,0,0,0
MSG,3,,,,,,,,,,,,,,,,,,,,
MSG,3,,,407BDE,,2025/11/19,13:14:41.542,2025/11/19,13:14:41.542,ICA407BDE,13429,249.0,310.0,54.06493,-4.53520,,,0,0,0,0
MSG,3,,,348208,,2025/11/19,13:14:41.543,2025/11/19,13:14:41.543,ICA348208,16126,374.0,21.0,47.93058,1.34582,,,0,0,0,0
MSG,3,,,4891B4,,2025/11/19,13:14:41.547,2025/11/19,13:14:41.547,SP-ENW,4876,201.0,,,,,,,,,
MSG,3,,,501C2B,,2025/11/19,13:14:41.548,2025/11/19,13:14:41.548,ICA501C2B,36258,380.0,334.0,49.60030,2.61793,,,0,0,0,0
MSG,3,,,4D238C,,2025/11/19,13:14:41.550,2025/11/19,13:14:41.550,ICA4D238C,11016,344.0,40.0,40.70227,-3.41700,,,0,0,0,0
MSG,3,,,5000DA,,2025/11/19,13:14:41.551,2025/11/19,13:14:41.551,ICA5000DA,26298,310.0,106.0,47.17730,9.99493,,,0,0,0,0
MSG,3,,,3D8B38,,2025/11/19,13:14:41.553,2025/11/19,13:14:41.553,D-FYYY,29636,300.0,345.0,46.34593,13.98760,,,0,0,0,0
MSG,3,,,440521,,2025/11/19,13:14:41.553,2025/11/19,13:14:41.553,OE-COG,1280,64.0,71.0,48.39818,16.16245,,,0,0,0,0
